,loss,val_loss
0,0.044629503041505814,0.01132767740637064
1,0.012168957851827145,0.0072293574921786785
2,0.01097763329744339,0.010000129230320454
3,0.010460151359438896,0.00764156598597765
4,0.009383449330925941,0.007085076998919249
5,0.00894438847899437,0.007779654581099749
6,0.008234151639044285,0.007251381874084473
7,0.008156361058354378,0.006508960854262114
8,0.007993177510797977,0.00777666037902236
9,0.0073607973754405975,0.006588833872228861
10,0.007213612087070942,0.0063490839675068855
11,0.006786281708627939,0.0063139451667666435
12,0.006609871983528137,0.005130264442414045
13,0.0056086196564137936,0.004379650577902794
14,0.005251061171293259,0.0030945553444325924
15,0.004789402708411217,0.002770715858787298
16,0.004631990101188421,0.0027147247456014156
17,0.004319320432841778,0.0024445713497698307
18,0.004267589189112186,0.0025684998836368322
19,0.004066102672368288,0.0027779836673289537
20,0.004152318462729454,0.00269704801030457
21,0.004100969526916742,0.0026449882425367832
22,0.00393273402005434,0.0023140045814216137
23,0.003704127622768283,0.002578902989625931
24,0.003671328304335475,0.00221514911390841
25,0.003541670273989439,0.002579027321189642
26,0.003429581644013524,0.002163653029128909
27,0.003287428291514516,0.0022911864798516035
28,0.00338759901933372,0.0021259707864373922
29,0.003281887387856841,0.002558476757258177
30,0.0032279440201818943,0.0021111909300088882
31,0.003171399002894759,0.002354414202272892
32,0.0031235506758093834,0.002361086430028081
33,0.00303347478620708,0.002155809663236141
34,0.0029719399753957987,0.002100976649671793
35,0.0029263426549732685,0.002189499791711569
36,0.002850973978638649,0.0020676366984844208
37,0.0028409797232598066,0.0022343795280903578
38,0.0028660737443715334,0.0020587004255503416
39,0.0027550538070499897,0.0021824201103299856
40,0.0027323446702212095,0.0021139043383300304
41,0.0027367824222892523,0.0020659274887293577
42,0.00259610079228878,0.0020008457358926535
43,0.0026181242428719997,0.0020779729820787907
44,0.002552182413637638,0.00201554992236197
45,0.002634152304381132,0.002452775603160262
46,0.0026610263157635927,0.002267381874844432
47,0.0026451104786247015,0.0020830463618040085
