,loss,val_loss
0,0.01379278115928173,0.004896474536508322
1,0.007304626051336527,0.008932024240493774
2,0.007208468392491341,0.00945617351680994
3,0.005323389545083046,0.005888347979635
4,0.00399618549272418,0.0036315605975687504
5,0.0032398870680481195,0.0026503128465265036
6,0.002934552961960435,0.002296620514243841
7,0.0027156462892889977,0.0019187498837709427
8,0.002537892898544669,0.0017690850654616952
9,0.0023386385291814804,0.001482871943153441
10,0.002179777016863227,0.0013313447125256062
11,0.0019764369353652,0.0011719840113073587
12,0.0019019471947103739,0.0011664357734844089
13,0.0018108607036992908,0.0011051860637962818
14,0.0016957269981503487,0.001000268617644906
15,0.0016424278728663921,0.000927080400288105
16,0.0015405055601149797,0.0009166546515189111
17,0.0014535008231177926,0.0008480370161123574
18,0.0014004146214574575,0.0007847292581573129
19,0.001339667127467692,0.0007625355501659214
20,0.001280440017580986,0.0007245974848046899
21,0.001226625987328589,0.0006701521924696863
22,0.0011718649184331298,0.000668884429614991
23,0.001123766996897757,0.0006416244432330132
24,0.0010585064301267266,0.0006407268811017275
25,0.001047339173965156,0.0005955375963822007
26,0.00102307740598917,0.0005925041623413563
27,0.0009634282905608416,0.0005618165014311671
28,0.0009307271684519947,0.0005612405366264284
29,0.000890607014298439,0.0005411100573837757
30,0.0008752841386012733,0.0005402015522122383
31,0.0008481003460474312,0.0005272934213280678
32,0.0008221369935199618,0.0005401095259003341
33,0.0007943763630464673,0.0005200557643547654
34,0.000771953840740025,0.0005326192476786673
35,0.0007580716628581285,0.0005356961628422141
36,0.0007309124921448529,0.0005201046005822718
37,0.0007182864937931299,0.0005112345097586513
38,0.0006993120186962187,0.0005334050511009991
39,0.0006862294394522905,0.000503428396768868
40,0.0006683391402475536,0.0005241133621893823
41,0.000664034450892359,0.000510579498950392
42,0.0006598518812097609,0.0005346473190002143
43,0.0006601809873245656,0.0005189021467231214
44,0.0006563175120390952,0.000533415877725929
