,loss,val_loss
0,0.019355343654751778,0.011003520339727402
1,0.006630134303122759,0.0047715515829622746
2,0.005168732721358538,0.0037084214854985476
3,0.00468469550833106,0.0035284848418086767
4,0.004469527397304773,0.003316196845844388
5,0.00414195517078042,0.0030987707432359457
6,0.0037580328062176704,0.0026784625370055437
7,0.003409589407965541,0.002235401887446642
8,0.0031482612248510122,0.0020149354822933674
9,0.0029106198344379663,0.0018808702006936073
10,0.0027266168035566807,0.0017329719848930836
11,0.0025224825367331505,0.0015261652879416943
12,0.002398664830252528,0.0014448798028752208
13,0.002184881130233407,0.0012382876593619585
14,0.002080392325296998,0.0011341959470883012
15,0.001972140511497855,0.0011114297667518258
16,0.0018834833754226565,0.001057269750162959
17,0.0017901022220030427,0.0010635190410539508
18,0.0016504352679476142,0.0009085966157726943
19,0.0015818121610209346,0.0009101467439904809
20,0.0014910903992131352,0.0008521104464307427
21,0.0014170383801683784,0.0008317753672599792
22,0.0013498171465471387,0.0008278416353277862
23,0.0012950358213856816,0.0008001044625416398
24,0.0012519913725554943,0.0007954883039928973
25,0.0011884078849107027,0.0007290089270099998
26,0.0011301825288683176,0.0007415310246869922
27,0.0010829940438270569,0.0007084343233145773
28,0.0010631969198584557,0.0006912194075994194
29,0.0010079744970425963,0.000653283903375268
30,0.0009814744116738439,0.0006304046837612987
31,0.0009403999429196119,0.0006311785546131432
32,0.0009011718211695552,0.0006163986399769783
33,0.0009048357605934143,0.0006132139824330807
34,0.0008651662501506507,0.0006035272963345051
35,0.000878924794960767,0.0005881740362383425
36,0.0008408470312133431,0.00059885362861678
37,0.0008022646652534604,0.0005746113602072
38,0.000785033917054534,0.0005559297278523445
39,0.0007777371793054044,0.0005841475795023143
40,0.00075942074181512,0.0005706124939024448
41,0.000772837782278657,0.0005625569610856473
42,0.0007784634944982827,0.0005802881787531078
43,0.0007505727116949856,0.0005482533597387373
44,0.0007565729320049286,0.0005830574664287269
45,0.0007574717747047544,0.0005646476638503373
46,0.0007532464223913848,0.0005799412610940635
47,0.0007389032980427146,0.0005701250047422945
48,0.0007248261827044189,0.000562670873478055
