,loss,val_loss
0,0.060847602784633636,0.02001047134399414
1,0.015399891883134842,0.0074811349622905254
2,0.012228110805153847,0.00774961756542325
3,0.011142767034471035,0.009134022518992424
4,0.010809006169438362,0.0102047398686409
5,0.010219610296189785,0.0087974201887846
6,0.009475172497332096,0.007169528864324093
7,0.009056884795427322,0.007107129320502281
8,0.008859260007739067,0.005928097292780876
9,0.00869686808437109,0.00629099365323782
10,0.00840814784169197,0.006088420283049345
11,0.008012196980416775,0.005719656124711037
12,0.007970341481268406,0.006230555474758148
13,0.007981032133102417,0.005607289262115955
14,0.007559684105217457,0.006169199477881193
15,0.007446377072483301,0.005761967971920967
16,0.007442722097039223,0.0056121875531971455
17,0.007320623844861984,0.0053503261879086494
18,0.007061258889734745,0.006468725390732288
19,0.007068483158946037,0.006633323151618242
20,0.007045272272080183,0.005477435886859894
21,0.0069307745434343815,0.005391008220613003
22,0.006610698066651821,0.005716883577406406
