,loss,val_loss
0,0.24153460562229156,0.2755199670791626
1,0.09066907316446304,0.017547786235809326
2,0.04408049210906029,0.04363226890563965
3,0.03426584601402283,0.026602933183312416
4,0.026554543524980545,0.015970611944794655
5,0.02329917810857296,0.0203065387904644
6,0.02125570923089981,0.011372199282050133
7,0.019516857340931892,0.01220479141920805
8,0.018230164423584938,0.009419557638466358
9,0.017379334196448326,0.00966053456068039
10,0.016761159524321556,0.007575382012873888
11,0.016430510208010674,0.00843536201864481
12,0.015683511272072792,0.00731319235637784
13,0.015379456803202629,0.007719050161540508
14,0.015148626640439034,0.0072581954300403595
15,0.014808924868702888,0.00729402806609869
16,0.014590431936085224,0.007058410905301571
17,0.01416830439120531,0.007369435857981443
18,0.0140342703089118,0.007440732326358557
19,0.013664958998560905,0.0072638182900846004
20,0.013561977073550224,0.0071356636472046375
21,0.013513968326151371,0.00738388579338789
