,loss,val_loss
0,0.010402508080005646,0.005883941426873207
1,0.006005664821714163,0.005110007245093584
2,0.0047467490658164024,0.002958792494609952
3,0.0033766215201467276,0.0018040076829493046
4,0.0028210950549691916,0.0015515891136601567
5,0.0025635052006691694,0.0012851471547037363
6,0.002344748005270958,0.001271329470910132
7,0.0021099939476698637,0.001028957194648683
8,0.0019511007703840733,0.0008469789754599333
9,0.0017528361640870571,0.0010209280299022794
10,0.0016504182713106275,0.0008179859141819179
11,0.001493834308348596,0.0006527159130200744
12,0.0014136522077023983,0.0005159379215911031
13,0.0013043879298493266,0.0004907947150059044
14,0.0012443014420568943,0.0004920659121125937
15,0.001201545586809516,0.0004742231103591621
16,0.0011027862783521414,0.000470110826427117
17,0.001048256061039865,0.0004597026854753494
18,0.001014308538287878,0.00044656239333562553
19,0.001022673794068396,0.0004503829113673419
20,0.0009536129655316472,0.000462016963865608
21,0.0009078354341909289,0.00044247059850022197
22,0.0008674651035107672,0.0004421613411977887
23,0.0008181497105397284,0.0004477723559830338
24,0.0008038829546421766,0.0004615724319592118
25,0.0008165657054632902,0.0004618978127837181
26,0.0007622627890668809,0.0004267703043296933
27,0.0007234275108203292,0.00044397820602171123
28,0.000719849020242691,0.00044428545515984297
29,0.0007242538267746568,0.00042471662163734436
30,0.0006862906739115715,0.0004209393518976867
31,0.0006707804277539253,0.00042389691225253046
32,0.0006623226800002158,0.00042455297079868615
33,0.0006834478699602187,0.0004278260166756809
34,0.0007004388025961816,0.0004915486206300557
35,0.000668447173666209,0.0004341645399108529
