,loss,val_loss
0,0.013511693105101585,0.005807783454656601
1,0.006788674741983414,0.007133509498089552
2,0.0058431075885891914,0.006475106813013554
3,0.004431077744811773,0.0040762401185929775
4,0.0035420162603259087,0.0028437357395887375
5,0.0030250658746808767,0.0020401100628077984
6,0.002691462403163314,0.0017645575571805239
7,0.002480954397469759,0.00153522496111691
8,0.002346434397622943,0.001485002925619483
9,0.002119900193065405,0.0012292969040572643
10,0.001995020778849721,0.0011470759054645896
11,0.0019139830255880952,0.0010159136727452278
12,0.0017804168164730072,0.0009936750866472721
13,0.0017021618550643325,0.0008996044052764773
14,0.0015930348308756948,0.000843502173665911
15,0.0015342928236350417,0.0008510176558047533
16,0.0014837817288935184,0.0008013308397494256
17,0.0014159766724333167,0.0007493403973057866
18,0.0013167926808819175,0.0007020162884145975
19,0.001249674940481782,0.0007017224561423063
20,0.0011930750915780663,0.0006477355491369963
21,0.0011413013562560081,0.000626954308245331
22,0.0010779056465253234,0.0005601826123893261
23,0.00103707704693079,0.0005551142385229468
24,0.0010143519612029195,0.0005908324965275824
25,0.0009631934808567166,0.0005735057056881487
26,0.0009372911881655455,0.0005287373787723482
27,0.0009028442436829209,0.0005602815072052181
28,0.0008599346620030701,0.0005141929723322392
29,0.0008376037003472447,0.0004814521234948188
30,0.0008049835450947285,0.0004850390541832894
31,0.0007845230284146965,0.00048044539289548993
32,0.0007555889897048473,0.0004987497231923044
33,0.0007357387221418321,0.00048466952284798026
34,0.0007278656121343374,0.0004909008857794106
35,0.0007103748503141105,0.0004828125238418579
36,0.0006878221174702048,0.00046298850793391466
37,0.0006581529742106795,0.0004928145208396018
38,0.0006565506337210536,0.0004833410494029522
39,0.0006331019685603678,0.0004886435926891863
40,0.0006297245854511857,0.00046936984290368855
41,0.0006231135921552777,0.0004930681898258626
