,loss,val_loss
0,0.008840764872729778,0.004545054864138365
1,0.0045075248926877975,0.003204034175723791
2,0.0035220980644226074,0.0019236721564084291
3,0.0027081468142569065,0.00123892305418849
4,0.0023719926830381155,0.0010600602254271507
5,0.0021553796250373125,0.0009407303878106177
6,0.001959811896085739,0.0008332732832059264
7,0.00180019810795784,0.0007328743231482804
8,0.001661150949075818,0.0006810413906350732
9,0.0015480783767998219,0.0005995557876303792
10,0.0014402333181351423,0.0005711280973628163
11,0.001344437594525516,0.0005212432588450611
12,0.0012851300416514277,0.0005069353501312435
13,0.0011688241502270103,0.0004712209047283977
14,0.0011135772801935673,0.0005674058920703828
15,0.0010698629776015878,0.0004507896665018052
16,0.0009926739148795605,0.00043976385495625436
17,0.0009791025659069419,0.00042581837624311447
18,0.0008880907553248107,0.000435240421211347
19,0.0008604536415077746,0.00042143932660110295
20,0.0008243290358223021,0.0004183802811894566
21,0.0007853382849134505,0.0004140508535783738
22,0.000769003527238965,0.00041380999027751386
23,0.000735248439013958,0.0004342820029705763
24,0.0007200431427918375,0.0004172534681856632
25,0.0006903574103489518,0.00041005347156897187
26,0.0006828290643170476,0.00041363126365467906
27,0.0006629901472479105,0.0004141633689869195
28,0.0006475943373516202,0.000413451693020761
29,0.0006514698616228998,0.0004190670733805746
30,0.0006373064825311303,0.00041582208359614015
