,loss,val_loss
0,0.011712493374943733,0.005365347024053335
1,0.006602501962333918,0.0045810965821146965
2,0.005021721124649048,0.0018820882542058825
3,0.00374414399266243,0.0014757531462237239
4,0.002995557151734829,0.001342283096164465
5,0.002508915262296796,0.0010171103058382869
6,0.0020989126060158014,0.0012788358144462109
7,0.0017861712258309126,0.0008544570300728083
8,0.0015138727612793446,0.0007142972899600863
9,0.0014163018204271793,0.0006476283306255937
10,0.0012084402842447162,0.000672231602948159
11,0.001150399213656783,0.0007015853771008551
12,0.001027124235406518,0.0006590993725694716
13,0.0010362743632867932,0.0004905489622615278
14,0.0009642461664043367,0.0004748652863781899
15,0.0010065881069749594,0.00047079770592972636
16,0.0008951903437264264,0.0005589735228568316
17,0.000962967926170677,0.000493427156470716
18,0.0008720408077351749,0.00047109753359109163
19,0.0009425507159903646,0.00047848394024185836
20,0.0008575748652219772,0.0004953322350047529
